time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-10-19T19:15:51.760Z,34.617,-116.289,4.774,2.5,mc,0,81.4,0.2153,0.138,ci,ci9113030,2016-02-16T18:38:31.660Z,"16km SW of Ludlow, California",earthquake,,,,43,reviewed,ci,ci
1999-10-19T19:14:01.440Z,34.432,-116.234,-0.462,2.8,ml,0,110.7,0.1702,0.115,ci,ci9113027,2016-02-16T18:38:29.246Z,"33km SSW of Ludlow, California",earthquake,,1.015,,108,reviewed,ci,ci
1999-10-19T19:03:41.550Z,34.82,-116.354,4.501,3.16,ml,0,96.9,,0.26,ci,ci9113016,2016-04-02T00:51:37.352Z,"21km WNW of Ludlow, CA",earthquake,,1.367,,131,reviewed,ci,ci
1999-10-19T18:48:41.050Z,34.856,-116.398,2.226,3.12,ml,0,131,,0.184,ci,ci9112997,2016-04-02T04:04:15.063Z,"26km NW of Ludlow, CA",earthquake,,0.68,,142,reviewed,ci,ci
1999-10-19T18:45:53.500Z,34.86,-116.347,4.158,3.12,ml,0,135.4,,0.182,ci,ci9112994,2016-04-02T19:54:45.564Z,"23km NW of Ludlow, CA",earthquake,,0.242,,145,reviewed,ci,ci
1999-10-19T17:38:51.560Z,34.712,-116.269,4.706,2.62,mc,0,105.7,0.1305,0.16,ci,ci9112953,2016-02-17T11:35:48.318Z,"10km W of Ludlow, California",earthquake,,,,37,reviewed,ci,ci
1999-10-19T17:34:23.960Z,34.607,-116.3,0.432,2.75,ml,0,78.1,,0.123,ci,ci3324339,2016-02-16T16:11:11.947Z,"18km SW of Ludlow, California",earthquake,,1.556,,29,reviewed,ci,ci
1999-10-19T17:33:10.580Z,34.816,-116.398,2.149,2.73,ml,0,108.5,,0.17,ci,ci9112951,2016-02-16T13:43:53.407Z,"24km WNW of Ludlow, California",earthquake,,0.327,,87,reviewed,ci,ci
1999-10-19T16:45:14.280Z,34.683,-116.3,0.369,2.75,ml,0,89.8,,0.183,ci,ci9112908,2016-02-17T09:12:05.199Z,"14km WSW of Ludlow, California",earthquake,,1.062,,109,reviewed,ci,ci
1999-10-19T16:34:32.830Z,34.603,-116.283,-1.211,2.6,ml,0,88.7,,0.105,ci,ci9112904,2016-02-16T01:58:17.026Z,"17km SW of Ludlow, California",earthquake,,0.945,,109,reviewed,ci,ci
1999-10-19T16:22:16.160Z,34.419,-116.193,2.098,2.52,ml,0,92.3,0.1833,0.157,ci,ci9112899,2016-02-16T06:40:18.016Z,"33km NNW of Twentynine Palms, California",earthquake,,0.998,,101,reviewed,ci,ci
1999-10-19T16:15:44.040Z,33.2019997,-115.6591644,29.334,2.59,ml,0,178,,0.23,ci,ci9603552,2016-02-16T11:20:39.846Z,"14km WSW of Niland, California",earthquake,1.91,2.2,0.1,100,automatic,ci,ci
1999-10-19T15:20:52.380Z,34.41,-116.183,1.388,2.52,ml,0,90.7,,0.104,ci,ci3326770,2016-02-17T04:26:01.583Z,"32km NNW of Twentynine Palms, California",earthquake,,0.795,,100,reviewed,ci,ci
1999-10-19T14:53:54.700Z,34.579,-116.271,4.618,2.5,mc,0,126.6,0.2563,0.116,ci,ci9112824,2016-02-16T06:40:16.075Z,"19km SSW of Ludlow, California",earthquake,,,,7,reviewed,ci,ci
1999-10-19T14:48:41.690Z,34.9078331,-116.0623322,5.75,2.5,ml,0,203,0.3607,0.12,ci,ci9603476,2016-02-17T02:02:52.907Z,"23km NNE of Ludlow, California",earthquake,1.57,15.54,0.1,100,automatic,ci,ci
1999-10-19T14:07:36.350Z,34.359,-116.147,0.646,2.91,ml,0,95.5,,0.122,ci,ci9112808,2016-02-16T21:06:51.628Z,"26km NNW of Twentynine Palms, California",earthquake,,0.605,,11,reviewed,ci,ci
1999-10-19T13:46:44.470Z,34.355,-116.15,1.076,2.69,ml,0,189.9,,0.136,ci,ci9112799,2016-02-16T16:11:02.556Z,"25km NNW of Twentynine Palms, California",earthquake,,0.527,,79,reviewed,ci,ci
1999-10-19T13:39:30.780Z,34.797,-116.313,2.099,2.63,ml,0,120.2,,0.139,ci,ci9112797,2016-02-17T02:02:47.241Z,"16km WNW of Ludlow, California",earthquake,,0.654,,117,reviewed,ci,ci
1999-10-19T13:25:08.500Z,34.682,-116.301,-0.036,2.5,ml,0,59.8,,0.148,ci,ci9112787,2016-02-16T08:58:54.837Z,"14km WSW of Ludlow, California",earthquake,,0.676,,115,reviewed,ci,ci
1999-10-19T13:22:38.330Z,34.695,-116.341,1.978,2.52,mc,0,78.2,0.1348,0.244,ci,ci9112779,2016-02-16T16:11:00.952Z,"17km W of Ludlow, California",earthquake,,1.4,,21,reviewed,ci,ci
1999-10-19T13:20:28.100Z,34.571,-116.296,-0.983,2.58,ml,0,74.6,,0.156,ci,ci9112781,2016-02-17T11:35:41.413Z,"21km SW of Ludlow, California",earthquake,,0.622,,90,reviewed,ci,ci
1999-10-19T13:12:25.080Z,34.585,-116.231,-1.221,2.78,ml,0,86.4,,0.124,ci,ci9112772,2016-02-16T08:58:51.808Z,"16km SSW of Ludlow, California",earthquake,,1.339,,136,reviewed,ci,ci
1999-10-19T12:32:13.380Z,34.395,-116.197,-1.162,2.54,ml,0,90.1,,0.186,ci,ci9112734,2016-02-16T01:58:14.307Z,"31km NNW of Twentynine Palms, California",earthquake,,2.176,,102,reviewed,ci,ci
1999-10-19T12:20:44.270Z,34.71,-116.341,6.178,4.49,ml,0,79.4,,0.176,ci,ci9112735,2017-02-09T00:33:26.501Z,"17km W of Ludlow, CA",earthquake,,1.752,,209,reviewed,ci,ci
1999-10-19T12:10:18.840Z,34.811,-116.41,4.612,3,ml,0,64.7,0.06287,0.159,ci,ci3324332,2016-04-01T21:35:50.967Z,"25km WNW of Ludlow, CA",earthquake,,2.389,,112,reviewed,ci,ci
1999-10-19T12:00:06.100Z,34.697,-116.309,-0.021,2.52,mc,0,89.2,,0.165,ci,ci3325879,2016-02-16T08:58:47.793Z,"14km W of Ludlow, California",earthquake,,0.959,,48,reviewed,ci,ci
1999-10-19T10:58:21.590Z,34.692,-116.3,-0.561,2.63,ml,0,92.3,0.1411,0.136,ci,ci3325854,2016-02-17T06:49:42.529Z,"13km WSW of Ludlow, California",earthquake,,1.159,,6,reviewed,ci,ci
1999-10-19T10:56:09.750Z,34.616,-116.29,-0.651,2.53,ml,0,81.6,,0.142,ci,ci9112678,2016-02-16T08:58:44.021Z,"17km SW of Ludlow, California",earthquake,,0.872,,114,reviewed,ci,ci
1999-10-19T10:43:43.180Z,34.603,-116.279,-1.211,2.52,ml,0,81.8,,0.148,ci,ci3326753,2016-02-16T11:20:26.836Z,"17km SW of Ludlow, California",earthquake,,0.848,,89,reviewed,ci,ci
1999-10-19T10:39:40.180Z,34.701,-116.305,-0.541,4.08,ml,0,60.9,,0.206,ci,ci9112663,2016-04-01T21:30:56.470Z,"13km W of Ludlow, CA",earthquake,,0.824,,189,reviewed,ci,ci
1999-10-19T10:39:18.890Z,34.594,-116.297,-0.301,4.14,ml,0,77.4,0.2378,0.121,ci,ci3326751,2016-04-02T19:49:44.383Z,"19km SW of Ludlow, CA",earthquake,,0.779,,50,reviewed,ci,ci
1999-10-19T10:06:58.540Z,34.374,-116.145,0.428,2.52,ml,0,101.4,0.1917,0.162,ci,ci9112644,2016-02-16T04:20:22.079Z,"27km NNW of Twentynine Palms, California",earthquake,,0.687,,74,reviewed,ci,ci
1999-10-19T10:06:05.440Z,34.686,-116.309,4.944,2.77,ml,0,86.8,,0.14,ci,ci9112646,2016-02-16T16:10:53.696Z,"14km WSW of Ludlow, California",earthquake,,43.263,,118,reviewed,ci,ci
1999-10-19T09:54:24.410Z,34.268,-116.444,-1.137,2.79,ml,0,61.1,,0.285,ci,ci9112638,2016-02-16T06:40:06.024Z,"17km N of Yucca Valley, California",earthquake,,0.354,,11,reviewed,ci,ci
1999-10-19T09:54:17.640Z,34.263,-116.448,1.633,2.85,ml,0,88.3,0.08245,0.119,ci,ci9112633,2016-02-16T01:58:10.186Z,"17km N of Yucca Valley, California",earthquake,,0.503,,61,reviewed,ci,ci
1999-10-19T09:38:06.550Z,34.612,-116.301,-1.211,2.61,ml,0,79,,0.2,ci,ci9112626,2016-02-16T06:40:04.575Z,"18km SW of Ludlow, California",earthquake,,0.94,,125,reviewed,ci,ci
1999-10-19T09:23:01.400Z,34.84,-116.394,3.389,2.56,mc,0,128.9,0.04779,0.091,ci,ci9112620,2016-02-16T23:36:20.161Z,"25km WNW of Ludlow, California",earthquake,,0.964,,32,reviewed,ci,ci
1999-10-19T08:54:41.740Z,34.504,-116.25,-1.211,3.22,ml,0,72.7,,0.218,ci,ci9112590,2016-04-02T19:50:31.732Z,"26km SSW of Ludlow, CA",earthquake,,0.51,,159,reviewed,ci,ci
1999-10-19T08:53:08.600Z,34.703,-116.365,6.294,3,ml,0,57.4,,0.164,ci,ci9112593,2016-04-02T00:46:12.261Z,"19km W of Ludlow, CA",earthquake,,6.159,,126,reviewed,ci,ci
1999-10-19T08:51:59.420Z,34.533,-116.273,-1.063,2.53,ml,0,78.4,,0.125,ci,ci9112586,2016-02-16T13:43:38.081Z,"23km SSW of Ludlow, California",earthquake,,0.813,,4,reviewed,ci,ci
1999-10-19T08:46:11.180Z,34.452,-116.244,-0.342,2.75,ml,0,84.3,,0.14,ci,ci9112570,2016-02-17T09:11:45.631Z,"31km SSW of Ludlow, California",earthquake,,0.595,,122,reviewed,ci,ci
1999-10-19T08:40:35.910Z,34.436,-116.249,0.208,3.28,ml,0,84.4,,0.151,ci,ci9112567,2016-04-02T10:31:10.980Z,"33km SSW of Ludlow, CA",earthquake,,0.524,,159,reviewed,ci,ci
1999-10-19T08:31:32.770Z,34.568,-116.271,0.129,2.62,ml,0,91.7,0.2671,0.105,ci,ci9112552,2016-02-17T04:25:49.809Z,"20km SSW of Ludlow, California",earthquake,,1.032,,88,reviewed,ci,ci
1999-10-19T08:08:05.830Z,34.318,-116.07,-0.147,2.54,ml,0,88.6,,0.12,ci,ci9112530,2016-02-15T23:35:21.688Z,"20km N of Twentynine Palms, California",earthquake,,0.601,,83,reviewed,ci,ci
1999-10-19T07:33:24.330Z,34.852,-116.356,5.823,3.18,ml,0,133.4,,0.173,ci,ci9112499,2016-04-02T19:49:41.016Z,"23km NW of Ludlow, CA",earthquake,,0.728,,164,reviewed,ci,ci
1999-10-19T06:30:03.240Z,34.783,-116.351,-1.382,2.77,mc,0,73.9,,0.186,ci,ci3328925,2016-02-16T18:38:16.492Z,"19km WNW of Ludlow, California",earthquake,,0.956,,68,reviewed,ci,ci
1999-10-19T06:29:49.460Z,34.49,-116.27,-0.052,2.62,ml,0,216.7,0.2075,0.121,ci,ci9112455,2016-02-17T06:49:33.611Z,"28km SSW of Ludlow, California",earthquake,,1.222,,4,reviewed,ci,ci
1999-10-19T05:50:04.010Z,34.448,-116.254,0.064,2.55,ml,0,83.7,,0.098,ci,ci9112433,2016-02-16T11:20:08.560Z,"32km SSW of Ludlow, California",earthquake,,1.162,,114,reviewed,ci,ci
1999-10-19T05:40:45.130Z,34.665,-116.323,0.699,2.6,ml,0,80.7,0.1651,0.14,ci,ci9112421,2016-02-17T04:25:44.638Z,"16km WSW of Ludlow, California",earthquake,,1.203,,42,reviewed,ci,ci
1999-10-19T05:39:30.680Z,34.684,-116.306,-0.541,2.95,ml,0,71.3,,0.182,ci,ci9112425,2016-02-17T11:35:23.671Z,"14km WSW of Ludlow, California",earthquake,,1.061,,145,reviewed,ci,ci
1999-10-19T05:37:45.400Z,34.828,-116.338,1.56,2.82,ml,0,77.9,,0.16,ci,ci9112420,2016-02-16T13:43:34.237Z,"20km NW of Ludlow, California",earthquake,,0.231,,128,reviewed,ci,ci
1999-10-19T05:12:11.730Z,34.83,-116.385,6.209,3.03,ml,0,85.2,,0.191,ci,ci9112408,2016-04-02T04:04:13.572Z,"24km WNW of Ludlow, CA",earthquake,,0.534,,150,reviewed,ci,ci
1999-10-19T04:57:21.800Z,34.707,-116.363,0.808,2.67,ml,0,137.6,,0.156,ci,ci9112399,2016-02-16T08:58:31.928Z,"19km W of Ludlow, California",earthquake,,0.919,,109,reviewed,ci,ci
1999-10-19T04:46:26.440Z,34.52,-116.279,-0.181,2.74,ml,0,81.1,,0.198,ci,ci9112388,2016-02-16T13:43:32.887Z,"25km SSW of Ludlow, California",earthquake,,0.66,,120,reviewed,ci,ci
1999-10-19T04:42:56.060Z,34.658,-116.29,-0.716,2.53,ml,0,87.5,,0.145,ci,ci9112390,2016-02-16T11:20:04.018Z,"14km WSW of Ludlow, California",earthquake,,1.621,,107,reviewed,ci,ci
1999-10-19T04:40:05.050Z,34.659,-116.284,-1.221,3.02,ml,0,89.6,,0.159,ci,ci9112379,2016-04-02T00:47:06.710Z,"13km WSW of Ludlow, CA",earthquake,,0.887,,39,reviewed,ci,ci
1999-10-19T04:39:55.800Z,34.532,-116.306,-1.364,2.95,ml,0,131.5,0.2404,0.142,ci,ci3325806,2016-02-16T06:39:54.940Z,"25km SSW of Ludlow, California",earthquake,,1.604,,51,reviewed,ci,ci
1999-10-19T04:26:08.510Z,34.81,-116.348,2.563,2.87,ml,0,66,,0.131,ci,ci9112376,2016-02-16T13:43:31.487Z,"20km WNW of Ludlow, California",earthquake,,0.43,,123,reviewed,ci,ci
1999-10-19T04:16:18.010Z,34.579,-116.274,-1.211,2.56,ml,0,79.3,,0.114,ci,ci9112374,2016-02-16T01:58:01.256Z,"19km SSW of Ludlow, California",earthquake,,1.138,,114,reviewed,ci,ci
1999-10-19T04:01:39.420Z,34.408,-116.183,1.448,2.54,ml,0,72.8,0.1824,0.148,ci,ci9112358,2016-02-16T04:20:09.591Z,"32km NNW of Twentynine Palms, California",earthquake,,0.415,,89,reviewed,ci,ci
1999-10-19T03:32:31.130Z,34.435,-116.262,-0.99,3.07,ml,0,82.9,,0.219,ci,ci9112335,2016-04-02T04:00:47.266Z,"33km SSW of Ludlow, CA",earthquake,,0.66,,27,reviewed,ci,ci
1999-10-19T03:32:21.130Z,34.483,-116.264,-0.273,3.19,ml,0,83.5,0.2028,0.14,ci,ci3323962,2016-04-02T13:43:14.311Z,"28km SSW of Ludlow, CA",earthquake,,0.667,,88,reviewed,ci,ci
1999-10-19T03:15:14.570Z,34.557,-116.277,-0.831,2.79,ml,0,76.9,,0.174,ci,ci9112328,2016-02-16T11:20:02.530Z,"21km SSW of Ludlow, California",earthquake,,0.778,,114,reviewed,ci,ci
1999-10-19T03:07:17.940Z,34.639,-116.321,1.479,2.69,ml,0,78.2,,0.159,ci,ci9112324,2016-02-16T01:57:57.986Z,"17km WSW of Ludlow, California",earthquake,,1.194,,63,reviewed,ci,ci
1999-10-19T03:05:57.450Z,34.802,-116.275,6.102,3.63,ml,0,69.8,,0.216,ci,ci9112323,2016-04-02T03:59:39.400Z,"14km NW of Ludlow, CA",earthquake,,0.644,,164,reviewed,ci,ci
1999-10-19T02:38:52.850Z,34.375,-116.191,-1.152,3.78,ml,0,70.9,,0.183,ci,ci9112308,2016-04-01T22:06:24.899Z,"28km NNW of Twentynine Palms, CA",earthquake,,0.45,0.186,135,reviewed,ci,ci
1999-10-19T02:38:22.670Z,34.7845,-116.3226667,2.922,2.8,ml,11,138,0.04593,0.14,ci,ci3324307,2016-02-17T04:25:43.337Z,"16km WNW of Ludlow, California",earthquake,0.66,0.51,0.212,24,reviewed,ci,ci
1999-10-19T02:21:07.330Z,34.53,-116.258,-1.171,2.57,ml,0,82.6,,0.123,ci,ci9112290,2016-02-16T11:20:01.016Z,"23km SSW of Ludlow, California",earthquake,,0.785,,39,reviewed,ci,ci
1999-10-19T02:15:34.330Z,34.858,-116.397,2.521,3.4,ml,0,70.1,0.05655,0.172,ci,ci3324305,2016-04-02T19:54:34.770Z,"26km NW of Ludlow, CA",earthquake,,0.759,,83,reviewed,ci,ci
1999-10-19T02:14:42.690Z,34.857,-116.402,1.656,3.56,ml,0,131,,0.2,ci,ci9112297,2016-04-02T07:16:36.768Z,"27km NW of Ludlow, CA",earthquake,,0.728,,163,reviewed,ci,ci
1999-10-19T02:02:00.330Z,34.53,-116.282,-1.003,2.63,ml,0,92,,0.143,ci,ci9112260,2016-02-17T09:11:39.769Z,"24km SSW of Ludlow, California",earthquake,,1.172,,108,reviewed,ci,ci
1999-10-19T01:52:19.920Z,34.699,-116.284,-0.356,3.28,ml,0,67.3,,0.166,ci,ci9112249,2016-04-02T07:16:35.155Z,"12km WSW of Ludlow, CA",earthquake,,0.669,,139,reviewed,ci,ci
1999-10-19T01:47:45.550Z,34.7,-116.281,-0.911,2.58,ml,0,98.6,0.1378,0.211,ci,ci9112245,2016-02-16T01:57:55.104Z,"11km WSW of Ludlow, California",earthquake,,1.295,,69,reviewed,ci,ci
1999-10-19T01:12:28.270Z,34.604,-116.298,-1.211,2.92,ml,0,78.7,,0.141,ci,ci9112193,2016-02-17T11:35:16.962Z,"18km SW of Ludlow, California",earthquake,,0.843,,141,reviewed,ci,ci
1999-10-19T01:10:31.990Z,34.556,-116.274,0.099,2.56,ml,0,77.1,,0.109,ci,ci9112190,2016-02-17T02:02:24.544Z,"21km SSW of Ludlow, California",earthquake,,0.83,,107,reviewed,ci,ci
1999-10-19T01:02:31.980Z,34.717,-116.284,3.196,2.7,ml,0,102.2,,0.161,ci,ci9112172,2016-02-16T13:43:28.508Z,"11km W of Ludlow, California",earthquake,,1.391,,114,reviewed,ci,ci
1999-10-19T00:51:33.860Z,34.368,-116.137,-0.047,3.09,ml,0,96.3,,0.107,ci,ci9112165,2016-04-01T21:33:49.162Z,"26km NNW of Twentynine Palms, CA",earthquake,,0.792,,141,reviewed,ci,ci
1999-10-19T00:27:05.320Z,34.821,-116.375,0.463,2.78,ml,0,109.6,,0.197,ci,ci9112146,2016-02-17T04:25:37.951Z,"23km WNW of Ludlow, California",earthquake,,0.413,,123,reviewed,ci,ci
1999-10-19T00:14:31.130Z,34.673,-116.284,-1.211,2.84,ml,0,92,,0.228,ci,ci9112143,2016-02-17T04:25:36.538Z,"12km WSW of Ludlow, California",earthquake,,1.25,,114,reviewed,ci,ci
1999-10-19T00:05:38.870Z,34.308,-116.127,1.153,2.57,ml,0,77.4,,0.179,ci,ci9112140,2016-02-17T11:35:13.017Z,"20km NNW of Twentynine Palms, California",earthquake,,0.667,,90,reviewed,ci,ci
1999-10-19T00:00:48.160Z,34.375,-116.1968333,-1.142,3.12,ml,37,71,,0.17,ci,ci9112136,2016-04-02T17:23:19.355Z,"29km NNW of Twentynine Palms, CA",earthquake,0.24,0.62,,141,reviewed,ci,ci
1999-10-18T23:18:20.680Z,34.673,-116.301,-0.521,2.64,ml,0,87.5,0.1595,0.188,ci,ci9112112,2016-02-17T06:49:18.473Z,"14km WSW of Ludlow, California",earthquake,,2.246,,111,reviewed,ci,ci
1999-10-18T23:15:02.910Z,34.5136681,-116.0806656,5.747,2.64,ml,0,181,,0.27,ci,ci9591016,2016-02-17T06:49:17.152Z,"24km SSE of Ludlow, California",earthquake,2.31,25.24,0.1,100,automatic,ci,ci
1999-10-18T23:01:29.640Z,34.62,-116.257,-1.382,2.94,mc,0,119.7,0.2197,0.225,ci,ci9112088,2016-02-17T04:25:35.074Z,"14km SW of Ludlow, California",earthquake,,3.058,,84,reviewed,ci,ci
1999-10-18T22:54:55.340Z,34.599,-116.279,-0.542,2.66,ml,0,89.3,0.2354,0.103,ci,ci9112086,2016-02-16T16:10:40.215Z,"17km SW of Ludlow, California",earthquake,,0.981,,7,reviewed,ci,ci
1999-10-18T22:42:23.230Z,34.706,-116.35,0.85,2.6,ml,0,75.9,,0.134,ci,ci9112067,2016-02-16T08:58:25.048Z,"17km W of Ludlow, California",earthquake,,1.109,,109,reviewed,ci,ci
1999-10-18T22:31:48.150Z,34.841,-116.365,5.279,2.83,ml,0,83.9,,0.225,ci,ci9112058,2016-02-17T06:49:11.980Z,"23km NW of Ludlow, California",earthquake,,0.313,,109,reviewed,ci,ci
1999-10-18T22:04:16.470Z,34.565,-116.243,-0.371,2.66,ml,0,82.7,,0.143,ci,ci9112043,2016-02-15T23:35:04.857Z,"19km SSW of Ludlow, California",earthquake,,0.812,,107,reviewed,ci,ci
1999-10-18T21:34:18.680Z,34.2976685,-116.9639969,5.897,3.35,ml,0,240,,0.39,ci,ci9590936,2016-04-02T13:40:18.904Z,"8km NW of Big Bear Lake, CA",earthquake,5.08,27.56,0.1,100,automatic,ci,ci
1999-10-18T21:34:15.420Z,34.085,-116.852,1.604,3.25,ml,0,48.3,,0.189,ci,ci9112030,2016-04-02T13:40:53.161Z,"18km N of Banning, CA",earthquake,,0.262,,61,reviewed,ci,ci
1999-10-18T21:34:01.150Z,34.82,-116.34,6.201,3.58,ml,0,65.1,0.01024,0.124,ci,ci3324255,2016-04-01T21:33:47.743Z,"20km NW of Ludlow, CA",earthquake,,0.358,,91,reviewed,ci,ci
1999-10-18T21:27:16.380Z,34.664,-116.29,-0.056,3.34,ml,0,53.4,,0.176,ci,ci9112019,2016-04-01T21:32:14.916Z,"14km WSW of Ludlow, CA",earthquake,,0.878,,162,reviewed,ci,ci
1999-10-18T21:26:31.840Z,33.5376663,-117.2328339,13.026,2.74,ml,0,246,,0.14,ci,ci9590924,2016-02-17T04:25:31.038Z,"2km SW of Murrieta, California",earthquake,2.15,2.87,0.1,100,automatic,ci,ci
1999-10-18T21:24:22.920Z,34.798,-116.337,0.51,3.04,ml,0,90,,0.146,ci,ci9112006,2016-04-02T16:52:37.356Z,"18km WNW of Ludlow, CA",earthquake,,0.554,,124,reviewed,ci,ci
1999-10-18T21:19:02.410Z,34.817,-116.369,4.679,2.58,ml,0,100.3,0.02925,0.165,ci,ci9111996,2016-02-16T18:37:53.881Z,"22km WNW of Ludlow, California",earthquake,,0.761,,5,reviewed,ci,ci
1999-10-18T21:15:17.060Z,34.571,-116.27,-0.383,2.72,ml,0,80,,0.127,ci,ci9111985,2016-02-17T09:11:34.555Z,"20km SSW of Ludlow, California",earthquake,,0.815,,110,reviewed,ci,ci
1999-10-18T20:35:02.090Z,34.625,-116.304,-1.211,2.61,ml,0,80,0.2064,0.151,ci,ci9111949,2016-02-16T06:39:38.379Z,"17km SW of Ludlow, California",earthquake,,0.769,,92,reviewed,ci,ci
1999-10-18T20:02:21.020Z,34.569,-116.266,-1.221,2.54,ml,0,79.1,,0.136,ci,ci9111924,2016-02-16T13:43:18.951Z,"20km SSW of Ludlow, California",earthquake,,1.116,,96,reviewed,ci,ci
1999-10-18T19:56:28.620Z,34.571,-116.273,-1.063,2.7,ml,0,78,,0.121,ci,ci9111921,2016-02-17T06:49:07.870Z,"20km SSW of Ludlow, California",earthquake,,0.856,,113,reviewed,ci,ci
1999-10-18T19:47:39.600Z,34.798,-116.286,3.027,3.22,ml,0,60.7,,0.152,ci,ci9111917,2016-04-02T19:54:31.938Z,"14km NW of Ludlow, CA",earthquake,,0.217,,142,reviewed,ci,ci
1999-10-18T19:43:13.020Z,34.801,-116.284,2.103,2.87,ml,0,129.9,,0.15,ci,ci9111910,2016-02-16T06:39:36.854Z,"14km NW of Ludlow, California",earthquake,,1.265,,117,reviewed,ci,ci
1999-10-18T19:13:22.010Z,34.685,-116.294,-0.901,2.63,ml,0,91.6,,0.19,ci,ci9111887,2016-02-17T06:49:06.415Z,"13km WSW of Ludlow, California",earthquake,,1.184,,89,reviewed,ci,ci
1999-10-18T18:47:58.870Z,34.349,-116.465,6.316,2.88,ml,0,64.1,,0.165,ci,ci9111852,2016-02-16T06:39:30.206Z,"26km N of Yucca Valley, California",earthquake,,1.524,,127,reviewed,ci,ci
1999-10-18T18:28:05.400Z,34.682,-116.299,-0.351,2.56,ml,0,89.6,,0.2,ci,ci9111836,2016-02-17T04:25:25.069Z,"13km WSW of Ludlow, California",earthquake,,1.715,,96,reviewed,ci,ci
1999-10-18T17:17:38.540Z,33.307,-116.298,9.293,3.15,ml,0,32.4,,0.206,ci,ci9111807,2016-04-02T16:52:36.008Z,"9km NE of Borrego Springs, CA",earthquake,,1.372,,133,reviewed,ci,ci
1999-10-18T17:16:55.590Z,34.527,-116.27,-0.181,2.52,mc,0,81.7,0.2425,0.151,ci,ci9111788,2016-02-16T06:39:27.478Z,"24km SSW of Ludlow, California",earthquake,,0.783,,14,reviewed,ci,ci
1999-10-18T17:10:32.280Z,34.453,-116.286,-1.219,3.39,ml,0,63.7,,0.134,ci,ci9111790,2016-04-01T21:33:19.403Z,"32km SSW of Ludlow, CA",earthquake,,0.443,,161,reviewed,ci,ci
1999-10-18T16:53:17.760Z,34.699,-116.296,0.159,2.69,ml,0,93.6,,0.159,ci,ci9111775,2016-02-16T04:19:49.084Z,"13km W of Ludlow, California",earthquake,,1.678,,104,reviewed,ci,ci
1999-10-18T16:44:50.360Z,34.453,-116.291,-1.211,3.65,ml,0,62.6,,0.192,ci,ci9111770,2016-04-02T04:01:41.350Z,"32km SSW of Ludlow, CA",earthquake,,0.347,,160,reviewed,ci,ci
1999-10-18T16:30:38.240Z,34.318,-116.071,-1.027,3.02,ml,0,81.4,,0.254,ci,ci9111756,2016-04-02T16:52:34.536Z,"20km N of Twentynine Palms, CA",earthquake,,0.476,,145,reviewed,ci,ci
1999-10-18T16:22:47.840Z,34.537,-116.257,-1.221,2.77,ml,0,82.5,,0.183,ci,ci9111752,2016-02-17T06:49:00.810Z,"22km SSW of Ludlow, California",earthquake,,0.869,,124,reviewed,ci,ci
1999-10-18T16:05:11.620Z,34.654,-116.302,0.379,3.34,ml,0,57.4,,0.177,ci,ci9111745,2016-04-02T16:54:23.677Z,"15km WSW of Ludlow, CA",earthquake,,0.701,,157,reviewed,ci,ci
1999-10-18T16:03:05.690Z,34.512,-116.267,-1.152,2.93,ml,0,127.4,,0.444,ci,ci9111735,2016-02-16T11:19:32.090Z,"25km SSW of Ludlow, California",earthquake,,1.104,,85,reviewed,ci,ci
1999-10-18T15:48:18.520Z,34.815,-116.339,5.564,2.75,ml,0,78.4,,0.128,ci,ci9111727,2016-02-16T18:37:43.462Z,"19km WNW of Ludlow, California",earthquake,,0.399,,114,reviewed,ci,ci
1999-10-18T15:46:20.160Z,34.513,-116.296,-0.861,2.91,ml,0,77.8,,0.166,ci,ci9111714,2016-02-17T11:34:51.003Z,"26km SSW of Ludlow, California",earthquake,,0.806,,131,reviewed,ci,ci
1999-10-18T15:40:56.930Z,34.735,-116.304,4.853,2.66,ml,0,98.9,,0.188,ci,ci9111707,2016-02-16T08:58:13.155Z,"13km W of Ludlow, California",earthquake,,11.321,,108,reviewed,ci,ci
1999-10-18T14:26:55.510Z,34.85,-116.314,-0.172,3.07,ml,0,135.8,,0.18,ci,ci9111661,2016-04-02T13:40:50.425Z,"20km NW of Ludlow, CA",earthquake,,0.707,,133,reviewed,ci,ci
1999-10-18T14:15:53.880Z,34.826,-116.356,5.112,2.83,ml,0,112.3,0.01601,0.166,ci,ci3324244,2016-02-16T13:43:09.592Z,"21km WNW of Ludlow, California",earthquake,,0.558,,107,reviewed,ci,ci
1999-10-18T14:15:18.300Z,34.829,-116.357,4.119,2.81,ml,0,122.6,0.01635,0.158,ci,ci9111660,2016-02-17T06:48:53.837Z,"22km WNW of Ludlow, California",earthquake,,0.167,,52,reviewed,ci,ci
1999-10-18T14:03:51.760Z,33.21,-115.627,2.508,2.57,ml,0,63.7,0.07701,0.192,ci,ci9111654,2016-02-16T01:57:45.206Z,"11km WSW of Niland, California",earthquake,,0.296,,62,reviewed,ci,ci
1999-10-18T13:55:54.370Z,34.346,-116.121,0.393,2.71,ml,0,101.5,0.2011,0.178,ci,ci9111648,2016-02-16T04:19:44.845Z,"24km N of Twentynine Palms, California",earthquake,,0.781,,95,reviewed,ci,ci
